"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MRM00061404","1984-05","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","26","5,S","10","5,S","","","37.8","5,S,12,","","","","","","","31.88","5,,,S","",""
"MRM00061404","1984-06","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","26","4,S","23","4,S","","","45.2","4,S,26,","","","","","","","38.33","4,,,S","",""
"MRM00061404","1984-07","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","27","4,S","27","4,S","","","46.4","4,S,29,","","","","","","","43.14","4,,,S","",""
"MRM00061404","1984-08","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","2,S","29","2,S","29","2,S","","","46.4","2,S,02,","","","","","","","40.86","2,,,S","",""
"MRM00061404","1984-09","22.75","-12.483","343.0","ZOUERATE, MR","","","0","5,S","0","5,S","0","3,S","27","3,S","24","3,S","18.4","5,S,29,","45.6","3,S,03,","","","","","31.05","8,S","38.07","3,,,S","24.02","5,,,S"
"MRM00061404","1984-10","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","2,S","29","2,S","26","2,S","","","38.2","2,S,16,","","","","","","","34.07","2,,,S","",""
"MRM00061404","1984-11","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","2,S","28","2,S","1","2,S","","","32.8","2,S,26,","","","","","","","28.12","2,,,S","",""
"MRM00061404","1984-12","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","23","5,S","0","5,S","","","29.8","5,S,10,","","","","","","","24.45","5,,,S","",""
"MRM00061404","1985-02","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","24","4,S","3","4,S","","","32.7","4,S,04,","","","","","","","28.75","4,,,S","",""
"MRM00061404","1985-05","22.75","-12.483","343.0","ZOUERATE, MR","150.0","5,S","0","4,S","0","4,S","0","1,S","30","1,S","14","1,S","12.5","4,S,15,","39.4","1,S,21,","","","0.0","1,S","24.16","5,S","32.31","1,,,S","16.01","4,,,S"
"MRM00061404","1985-06","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","26","4,S","26","4,S","","","44.0","4,S,30,+","","","","","","","37.86","4,,,S","",""
"MRM00061404","1985-07","22.75","-12.483","343.0","ZOUERATE, MR","401.8","5,S","0","3,S","0","3,S","0","3,S","28","3,S","28","3,S","18.2","3,S,04,","45.6","3,S,21,","0.0","S","0.0","3,S","33.64","5,S","41.76","3,,,S","25.51","3,,,S"
"MRM00061404","1985-08","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","2,S","29","2,S","29","2,S","","","44.8","2,S,31,+","","","","","","","41.95","2,,,S","",""
"MRM00061404","1985-10","22.75","-12.483","343.0","ZOUERATE, MR","","","0","5,S","0","5,S","","","","","","","17.0","5,S,09,","","","","","","","","","","","22.39","5,,,S"
"MRM00061404","1986-02","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","20","5,S","1","5,S","","","32.5","5,S,26,","","","","","","","25.75","5,,,S","",""
"MRM00061404","1986-03","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","1,S","30","1,S","1","1,S","","","32.9","1,S,29,","","","","","","","27.93","1,,,S","",""
"MRM00061404","1986-08","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","27","4,S","27","4,S","","","45.7","4,S,21,","","","","","","","40.83","4,,,S","",""
"MRM00061404","1986-10","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","3,S","28","3,S","10","3,S","","","38.0","3,S,18,","","","","","","","31.65","3,,,S","",""
"MRM00061404","1987-03","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","3,S","28","3,S","10","3,S","","","34.8","3,S,11,","","","","","","","30.42","3,,,S","",""
"MRM00061404","1988-07","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","27","4,S","27","4,S","","","45.5","4,S,30,+","","","","","","","41.97","4,,,S","",""
"MRM00061404","1988-11","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","25","4,S","4","4,S","","","35.4","4,S,14,","","","","","","","28.75","4,,,S","",""
"MRM00061404","1989-04","22.75","-12.483","343.0","ZOUERATE, MR","","","0","5,S","0","5,S","0","5,S","25","5,S","6","5,S","11.0","5,S,03,","34.0","5,S,29,","","","","","21.52","6,S","29.31","5,,,S","13.73","5,,,S"
"MRM00061404","1989-12","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","2,S","27","2,S","3","2,S","","","33.8","2,S,02,","","","","","","","27.52","2,,,S","",""
"MRM00061404","1990-03","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","26","5,S","15","5,S","","","37.2","5,S,28,","","","","","","","32.61","5,,,S","",""
"MRM00061404","1990-05","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","27","4,S","18","4,S","","","39.0","4,S,04,+","","","","","","","33.76","4,,,S","",""
"MRM00061404","1990-06","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","25","5,S","25","5,S","","","45.0","5,S,26,","","","","","","","38.53","5,,,S","",""
"MRM00061404","1991-02","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","21","4,S","0","4,S","","","29.0","4,S,23,","","","","","","","24.15","4,,,S","",""
"MRM00061404","1992-02","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","23","5,S","0","5,S","","","32.0","5,S,17,","","","","","","","25.32","5,,,S","",""
"MRM00061404","1992-03","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","26","5,S","0","5,S","","","30.0","5,S,24,+","","","","","","","27.05","5,,,S","",""
"MRM00061404","1993-05","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","27","4,S","15","4,S","","","38.5","4,S,16,","","","","","","","32.26","4,,,S","",""
"MRM00061404","1994-01","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","18","5,S","0","5,S","","","26.0","5,S,12,","","","","","","","22.45","5,,,S","",""
"MRM00061404","1994-02","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","23","5,S","1","5,S","","","33.6","5,S,25,","","","","","","","26.21","5,,,S","",""
"MRM00061404","1994-03","22.75","-12.483","343.0","ZOUERATE, MR","","","0","5,S","0","5,S","0","2,S","29","2,S","0","2,S","10.0","5,S,13,","32.0","2,S,30,+","","","","","21.06","7,S","27.70","2,,,S","14.43","5,,,S"
"MRM00061404","1994-05","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","26","5,S","18","5,S","","","42.0","5,S,25,+","","","","","","","35.67","5,,,S","",""
"MRM00061404","1994-07","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","27","4,S","27","4,S","","","46.0","4,S,14,","","","","","","","42.51","4,,,S","",""
"MRM00061404","1994-09","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","3,S","27","3,S","22","3,S","","","43.0","3,S,12,+","","","","","","","37.60","3,,,S","",""
"MRM00061404","1994-10","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","1,S","30","1,S","16","1,S","","","35.2","1,S,24,","","","","","","","32.02","1,,,S","",""
"MRM00061404","1995-01","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","19","4,S","0","4,S","","","26.9","4,S,30,","","","","","","","23.12","4,,,S","",""
"MRM00061404","2004-03","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","27","4,S","12","4,S","","","36.0","4,S,22,","","","","","","","29.61","4,,,S","",""
"MRM00061404","2004-05","22.75","-12.483","343.0","ZOUERATE, MR","","","0","3,S","0","3,S","","","","","","","14.3","3,S,13,","","","","","","","","","","","18.45","3,,,S"
"MRM00061404","2009-01","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","11","4,S","0","4,S","","","29.0","4,S,02,","","","","","","","21.91","4,,,S","",""
"MRM00061404","2009-03","22.75","-12.483","343.0","ZOUERATE, MR","","","0","5,S","0","5,S","0","5,S","26","5,S","5","5,S","9.5","5,S,04,","36.3","5,S,15,","","","","","22.60","7,S","29.12","5,,,S","16.08","5,,,S"
"MRM00061404","2009-05","22.75","-12.483","343.0","ZOUERATE, MR","","","0","5,S","0","5,S","","","","","","","16.0","5,S,14,","","","","","","","","","","","19.50","5,,,S"
"MRM00061404","2009-07","22.75","-12.483","343.0","ZOUERATE, MR","","","0","5,S","0","5,S","","","","","","","21.0","5,S,03,","","","","","","","","","","","28.27","5,,,S"
"MRM00061404","2009-12","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","27","4,S","0","4,S","","","31.5","4,S,17,","","","","","","","27.99","4,,,S","",""
"MRM00061404","2010-01","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","3,S","28","3,S","1","3,S","","","33.2","3,S,16,","","","","","","","27.39","3,,,S","",""
"MRM00061404","2010-08","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","26","5,S","26","5,S","","","46.5","5,S,22,","","","","","","","41.78","5,,,S","",""
"MRM00061404","2011-06","22.75","-12.483","343.0","ZOUERATE, MR","406.7","2,S","0","2,S","0","2,S","0","1,S","29","1,S","29","1,S","18.5","2,S,12,","46.0","1,S,26,+","","","0.0","1,S","32.94","2,S","40.52","1,,,S","25.36","2,,,S"
"MRM00061404","2011-07","22.75","-12.483","343.0","ZOUERATE, MR","389.4","4,S","0","2,S","0","2,S","0","3,S","28","3,S","28","3,S","20.0","2,S,04,","47.9","3,S,30,","0.0","S","0.0","3,S","32.90","4,S","40.49","3,,,S","25.31","2,,,S"
"MRM00061404","2011-08","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","26","5,S","26","5,S","","","46.0","5,S,17,","","","","","","","40.90","5,,,S","",""
"MRM00061404","2011-11","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","26","4,S","6","4,S","","","35.5","4,S,02,","","","","","","","28.02","4,,,S","",""
"MRM00061404","2011-12","22.75","-12.483","343.0","ZOUERATE, MR","","","0","5,S","0","5,S","0","4,S","24","4,S","1","4,S","8.5","5,S,31,","35.5","4,S,01,","","","","","19.04","8,S","24.79","4,,,S","13.29","5,,,S"
"MRM00061404","2012-01","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","1,S","23","1,S","0","1,S","","","29.1","1,S,14,","","","","","","","23.56","1,,,S","",""
"MRM00061404","2012-02","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","2,S","20","2,S","0","2,S","","","28.7","2,S,29,","","","","","","","23.55","2,,,S","",""
"MRM00061404","2012-04","22.75","-12.483","343.0","ZOUERATE, MR","135.7","4,S","0","4,S","0","4,S","0","3,S","27","3,S","7","3,S","13.0","4,S,13,","35.5","3,S,08,","","","0.0","3,S","23.47","4,S","29.83","3,,,S","17.11","4,,,S"
"MRM00061404","2012-05","22.75","-12.483","343.0","ZOUERATE, MR","","","0","4,S","0","4,S","","","","","","","15.9","4,S,29,","","","","","","","","","","","22.01","4,,,S"
"MRM00061404","2012-11","22.75","-12.483","343.0","ZOUERATE, MR","","","0","5,S","0","5,S","0","5,S","25","5,S","6","5,S","13.0","5,S,30,","37.7","5,S,06,","","","","","23.99","8,S","29.02","5,,,S","18.96","5,,,S"
"MRM00061404","2012-12","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","25","4,S","0","4,S","","","29.7","4,S,19,","","","","","","","24.64","4,,,S","",""
"MRM00061404","2013-02","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","1,S","27","1,S","1","1,S","","","32.2","1,S,26,","","","","","","","26.40","1,,,S","",""
"MRM00061404","2013-04","22.75","-12.483","343.0","ZOUERATE, MR","","","0","3,S","0","3,S","0","5,S","25","5,S","18","5,S","14.5","3,S,04,","39.5","5,S,22,","","","","","27.08","6,S","33.93","5,,,S","20.23","3,,,S"
"MRM00061404","2013-06","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","3,S","27","3,S","27","3,S","","","44.1","3,S,30,","","","","","","","38.30","3,,,S","",""
"MRM00061404","2013-07","22.75","-12.483","343.0","ZOUERATE, MR","","","0","5,S","0","5,S","0","4,S","27","4,S","27","4,S","21.4","5,S,20,","45.8","4,S,29,","","","","","35.12","7,S","42.59","4,,,S","27.64","5,,,S"
"MRM00061404","2013-08","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","3,S","28","3,S","28","3,S","","","46.2","3,S,17,","","","","","","","40.53","3,,,S","",""
"MRM00061404","2013-09","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","2,S","28","2,S","26","2,S","","","43.1","2,S,02,","","","","","","","37.01","2,,,S","",""
"MRM00061404","2013-10","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","5,S","26","5,S","20","5,S","","","40.0","5,S,06,","","","","","","","35.19","5,,,S","",""
"MRM00061404","2014-01","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","26","4,S","0","4,S","","","28.1","4,S,07,","","","","","","","23.93","4,,,S","",""
"MRM00061404","2014-02","22.75","-12.483","343.0","ZOUERATE, MR","40.5","5,S","0","4,S","0","4,S","0","1,S","25","1,S","0","1,S","9.0","4,S,17,","29.5","1,S,27,","","","12.4","1,S","19.58","5,S","25.96","1,,,S","13.19","4,,,S"
"MRM00061404","2014-03","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","1,S","30","1,S","4","1,S","","","35.0","1,S,25,","","","","","","","29.17","1,,,S","",""
"MRM00061404","2014-05","22.75","-12.483","343.0","ZOUERATE, MR","289.7","4,S","0","1,S","0","1,S","0","4,S","27","4,S","24","4,S","16.8","1,S,29,","42.8","4,S,14,","","","0.0","4,S","29.04","4,S","36.43","4,,,S","21.64","1,,,S"
"MRM00061404","2015-04","22.75","-12.483","343.0","ZOUERATE, MR","","","","","","","0","4,S","26","4,S","21","4,S","","","40.2","4,S,30,","","","","","","","35.25","4,,,S","",""
